مورد بلطجيه	0	0	0	0	0	NEG	
فاسق	227	593	1100	-0.0459408789252	0.0351132829128	NEG	
عاقل ومحترم	0	0	0	0	0	NEG	
قدير	1713	359	2688	0.0770171433862	-0.109648242492	POS	
طموح	1545	1244	4799	0.00827632877977	-0.0353619434834	POS	
تاني	5655	9504	24205	-0.0393099106771	0.0125082331198	NEG	
مطمئن	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
دماغه عاليه	13	8	46	0.00161853629473	-0.0455018913803	POS	
بتضحك	133	176	347	0.00601302551619	0.0177636352366	NEG	
وقحه	68	126	184	-0.00471289854487	0.0371198243912	NEG	
جدعه و	14	1	46	0.0144418903258	-0.165612984089	POS	
كنت بحبه	0	0	0	0	0	NEG	
كنت بضحك	0	0	0	0	0	NEG	
مفاجات اجمل	0	0	0	0	0	NEG	
وسطته جامده	1	0	0	0.105506571838	0	POS	
شرموطه	345	4471	1993	-0.133469611968	0.147560797808	NEG	
متعب	2560	1300	5960	0.0401036710557	-0.0604827800288	POS	
بجحه	26	76	267	-0.0794209882128	-0.00670863825071	NEG	
منافق	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
اكرم من سالنا	0	0	0	0	0	NEG	
اذلف	121	183	758	-0.0466792847729	-0.0241995819424	NEG	
مسليني	36	10	232	-0.0314983405643	-0.13551897489	POS	
ي لاغيني	2	0	2	0.0643112917927	0	POS	
فلقتين	7	9	37	-0.0263307096089	-0.0198995128183	NEG	
في قطر	134	116	555	-0.0121638704185	-0.03946741076	POS	
هتموت	494	558	1585	-0.00144508922365	-0.00525944654514	POS	
متخلف	1120	2101	5941	-0.0505189470116	0.00381116458815	NEG	
امنجي	43	171	358	-0.0773509649853	0.0279209717275	NEG	
مجيد	397	175	1865	-0.0157290282759	-0.106837985154	POS	
او جاهل	26	99	65	-0.0262583522879	0.0763851378975	NEG	
عبيد البياده	48	86	170	-0.0155613012013	0.0213311438865	NEG	
عصبيه	363	464	2311	-0.0503446767992	-0.0424784496327	NEG	
بتاع الاستبن الطرطور	0	0	1	0	0	NEG	
كافر	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
وطنيه	742	800	2038	0.0095577639228	0.000550917162187	POS	
مقزز همجي	0	0	0	0	0	NEG	
متخوبق	0	0	0	0	0	NEG	
اخو القحبه	2	5	8	-0.0235092439752	0.0286454457699	NEG	
مصري	1654	2706	3743	0.00864482184374	0.0518756338733	NEG	
مهكعه	0	2	0	0	0.0998958556199	NEG	
وثوري بحترمك	0	0	0	0	0	NEG	
حلوه	7753	5589	30801	-0.0115323036423	-0.0791451770042	POS	
خطير	1600	2433	8423	-0.0467515514525	-0.0163057220519	NEG	
بقي دموي	0	0	0	0	0	NEG	
غبي	2965	4868	14475	-0.0460688078237	-0.00258707484346	NEG	
ملائكيه	12	16	34	0.00142138359651	0.011483246786	NEG	
مستفز	525	818	3562	-0.0604973087977	-0.0318305864735	NEG	
وطني محترم	11	9	15	0.0377360066309	0.0107314055093	POS	
الله	190488	104866	260042	0.164781791955	-0.0390836577564	POS	
فاشل	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
برنس	1315	656	5850	-0.0142372326458	-0.105308745085	POS	
خواطرك	27	12	53	0.0349552938656	-0.0402284682839	POS	
تفتح النفس	115	58	339	0.0152453235463	-0.0577218319074	POS	
ممتع	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
تتجسده الاخلاقيات	0	0	1	0	0	NEG	
سهل	1183	1399	2766	0.0175824748939	0.0191208093544	NEG	
قويه	3780	4509	14617	-0.0187310533574	-0.0166203123842	NEG	
غريبه	1347	1900	4427	-0.00923904077007	0.0131206594855	NEG	
كيوت	2551	1599	19074	-0.0693238072857	-0.140116914723	POS	
هادي	1064	929	2338	0.0293264805065	-0.00403468720379	POS	
متشكرين	37	15	99	0.0209935204428	-0.0618094722366	POS	
عره	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
خيال	1375	891	4775	0.00326116222288	-0.0629690042435	POS	
توفيق	918	1476	1442	0.0259018281822	0.064925071979	NEG	
هادف	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
جذمه	8	26	73	-0.0682296228143	0.00710932781999	NEG	
مريض نفس ي	0	0	0	0	0	NEG	
او اغاني	3	5	9	-0.00502058346556	0.0197902036254	NEG	
ما لهاش	2	0	9	-0.00290182833099	0	NEG	
اخواني	1398	2194	3923	-0.00244496999696	0.0338275768169	NEG	
واوعي تنسو	0	1	0	0	0.0954977713943	NEG	
صحرا	173	162	1008	-0.0366645413765	-0.0573907962166	POS	
بنتش كلب	11	22	102	-0.0634131760543	-0.0245586994291	NEG	
رحمن	1483	100	616	0.150099781129	-0.142485343334	POS	
صادق	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
هروها	1	9	0	-0.0407469385006	0.103209652821	NEG	
مقيت	15	60	34	-0.0247184966194	0.0778143138538	NEG	
نصاب	165	439	647	-0.0342813066522	0.0472392806494	NEG	
غير مسئول	0	0	0	0	0	NEG	
انا بعزك	2	0	3	0.049485114645	0	POS	
بتحبنا	43	15	188	-0.00693153113574	-0.0992489707653	POS	
الملك	4077	3156	7964	0.0464745115892	-0.00888484436304	POS	
علق	759	807	4763	-0.0504645027085	-0.0614417422208	POS	
عليّ	477	317	2895	-0.0401534436578	-0.095215022987	POS	
احبش	77	39	457	-0.0303514869459	-0.097997029849	POS	
عميل	1171	2988	4949	-0.0449658049469	0.0502424127708	NEG	
اخلاق	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
محارب	736	453	2273	0.0123271861261	-0.0550704009838	POS	
بارد	2848	2767	12580	-0.0248357518975	-0.0485894821898	POS	
ابن موزه	3	14	16	-0.050311536121	0.0492987390971	NEG	
عبد	6158	6001	14453	0.028135572887	0.00199614800251	POS	
مختلف	798	795	2298	0.00847092163276	-0.00933016376478	POS	
صعيديه الجدعه	0	0	0	0	0	NEG	
كامله ووطن	0	0	0	0	0	NEG	
راعبكم	1	3	6	-0.0407469385006	0.0204520789494	NEG	
مُفرح	5	0	27	-0.0138120402271	0	NEG	
متميز	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
رائع وذوق	4	0	5	0.0592125038072	0	POS	
اولاد الوسخه	7	32	51	-0.0647074472632	0.0382327116558	NEG	
عجوز جيدا	0	0	1	0	0	NEG	
فقيع	15	34	178	-0.0809946987371	-0.0323384034126	NEG	
لقيط	86	203	576	-0.0573374892254	0.00517455815125	NEG	
دحيحه	14	34	106	-0.0562255930083	-0.00058071668229	NEG	
بحبك	4048	2012	15853	-0.00373542961775	-0.108696507253	POS	
حشره	348	536	1867	-0.0410898077742	-0.0139633344019	NEG	
بحبه	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
شبه فلان	1	3	4	-0.0265735089112	0.0356887322364	NEG	
حشري	76	97	575	-0.0548140392496	-0.0482756554792	NEG	
ومزاج تاني	0	0	2	0	0	NEG	
باع	1031	1362	3603	-0.0112985715071	0.00250482316416	NEG	
طويطر مجنون	0	0	0	0	0	NEG	
نجسه	27	100	92	-0.0347174375821	0.064603643938	NEG	
محروقه	147	296	854	-0.0480131647074	0.00259090375938	NEG	
مخلص	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
اس كيسر	0	0	0	0	0	NEG	
عفوي	72	69	137	0.0270441488723	0.00955565513585	POS	
اغبيه	79	195	609	-0.0661843467032	-0.000652140746064	NEG	
ذكريات جميله	53	37	216	-0.00783280033087	-0.0502082103219	POS	
مو محترم	0	0	1	0	0	NEG	
جامدين	269	224	1458	-0.0315607117442	-0.0639706381932	POS	
في الخيانه	14	32	53	-0.0225100919728	0.0304700686166	NEG	
مفتري	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
دماغها عاليه	4	6	30	-0.0446812762142	-0.0282125723142	NEG	
بتاع سموحه	1	0	2	0.0357259134782	0	POS	
مرح	1009	266	2537	0.0375978812309	-0.114063171789	POS	
وراه سر	10	6	61	-0.0282821761418	-0.0751538252846	POS	
ناصح	105	103	160	0.0366958726407	0.0207167089952	POS	
اخواتي قحاب	0	0	0	0	0	NEG	
ابن الخروفه	0	1	1	0	0.0514710778112	NEG	
كتير	4495	5756	11163	0.0136360919239	0.0267711765895	NEG	
خدشت حيائي	0	1	1	0	0.0514710778112	NEG	
قبضت كويس	0	0	0	0	0	NEG	
ظريف	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
غضرين	0	0	1	0	0	NEG	
شبه امي	3	2	13	-0.00892346539508	-0.0460928616206	POS	
جبان	1030	1850	2767	-0.00459796995541	0.0471433353408	NEG	
شخصي	1044	758	3400	0.00626522851205	-0.0463747102555	POS	
متخلفين	101	226	351	-0.0218312702287	0.0392206505779	NEG	
عايزه واحد	12	28	34	-0.0119229271018	0.0428338885437	NEG	
فزوره	8	15	24	-0.00802323879319	0.0277237589314	NEG	
نعجه	79	203	628	-0.0688323582321	0.000312407140046	NEG	
متواضعه واخلاقها	0	0	1	0	0	NEG	
مهمه	1986	1749	7975	-0.0138954701317	-0.0480732208777	POS	
شريف	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
محنكه	23	16	129	-0.0259667106087	-0.0653661744475	POS	
عظيم	5817	2587	12392	0.0547114941997	-0.0736493104	POS	
المتناكه	46	431	378	-0.105864057943	0.0845764024248	NEG	
حمار	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
ضحكته جامده	0	1	1	0	0.0514710778112	NEG	
بجح	95	228	417	-0.0350046923409	0.0316248287273	NEG	
عننا	145	261	535	-0.0194236586784	0.0217181003177	NEG	
قرافه	2	6	11	-0.0392154648302	0.025144555632	NEG	
لاسع	34	37	213	-0.0377771670654	-0.0440587314045	POS	
فرفوور	3	1	14	-0.00892346539508	-0.0880902389088	POS	
عظيم وذكي	0	0	2	0	0	NEG	
تتفشخ	9	42	74	-0.0716059876271	0.0343868753238	NEG	
غير كده	1	2	4	-0.0180919830943	0.0166593668861	NEG	
انا زعلان	12	20	78	-0.0418210076444	-0.0157867831934	NEG	
ذكي	1743	1416	6059	-0.000540627432503	-0.0435692824503	POS	
ويتحول لمهرج	0	1	0	0	0.0954977713943	NEG	
روقني	37	9	193	-0.0168527184538	-0.131084243507	POS	
هييييييح	33	16	194	-0.0273922057991	-0.0938213152688	POS	
نجم	2891	1367	8074	0.0270731734444	-0.0816669545607	POS	
مفيد	1716	932	7230	-0.0107569798775	-0.0962487039481	POS	
مفيش ابداع	0	0	0	0	0	NEG	
هقدر يارب	1	0	0	0.105506571838	0	POS	
متربي	189	290	583	-0.00619769545539	0.0203961396634	NEG	
شخصيه بضان	3	3	18	-0.028566927951	-0.0393265412978	POS	
مذهل	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
خنيث	71	734	368	-0.0996041229613	0.113138784519	NEG	
بيحب	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
ارقي	420	346	1007	0.0227649010864	-0.0131845651301	POS	
مهندس	686	544	1851	0.01725206524	-0.0244115234105	POS	
ممل	1084	1244	8101	-0.0688558063092	-0.0722653049747	POS	
خروف	1544	2125	7435	-0.0371182813498	-0.0185636527643	NEG	
شرومطه	0	0	2	0	0	NEG	
مريض	3924	3819	12337	0.00381058044685	-0.0208427745516	POS	
صوص	94	84	607	-0.041187025647	-0.0646487406036	POS	
همه عاليه	0	0	0	0	0	NEG	
سلبي ومتشائم	1	0	0	0.105506571838	0	POS	
ابو وشين	5	9	15	-0.00684744457291	0.0246133139068	NEG	
جزل العطايا	4	0	6	0.0518741426306	0	POS	
غني	771	1076	1738	0.0136595076716	0.0342344468473	NEG	
مؤذي	57	219	626	-0.0940529679964	0.00849413636109	NEG	
عزيز	4331	3603	10535	0.0285985955203	-0.0173186265858	POS	
مغيب	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
مريض عبيط	0	0	2	0	0	NEG	
بن الاحبه	1	1	2	0.0174531846719	0.00744438422806	POS	
رحمن يارحيم	24	8	44	0.0404587549641	-0.0547259452937	POS	
ناقص	882	1168	2293	0.00747021860814	0.0219134106451	NEG	
منحرف	379	512	1954	-0.0361716426757	-0.0222499815174	NEG	
محترم ومعجب	0	0	1	0	0	NEG	
الوسخه	686	2750	3863	-0.0763646709991	0.0673991925807	NEG	
مره كويس	33	18	200	-0.0300369954656	-0.0880375651558	POS	
رب	12649	7296	19417	0.0834888140575	-0.0265710423244	POS	
جااامد	64	63	397	-0.0381129312265	-0.0530021397399	POS	
خبيث	N/A	N/A	N/A	N/A	N/A	SeedLexicon	
شيعي	1224	2633	5329	-0.0410570099211	0.0322754529448	NEG	
حيوان ياكلب	0	0	0	0	0	NEG	
